\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-06-21 08:01:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-01-28,2,0,0,2,0,0,20,5,313,312,0,12,13,1,1601,1663,93,790,694,0,0,360,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,110,0,0,0,99,2725,3191
2025-01-28,3,0,0,0,0,0,19,0,313,318,0,0,-1,0,1600,1682,9,728,714,0,0,360,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,110,0,0,0,9,2650,3229
2025-01-28,4,0,0,-2,0,0,19,0,363,446,0,0,-1,15,1582,1706,9,742,722,0,0,360,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,109,0,0,0,24,2696,3384
2025-01-28,5,0,0,-2,0,0,19,0,313,331,0,0,3,15,1615,1531,9,727,714,0,0,359,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,109,0,0,0,24,2664,3088
2025-01-28,6,0,0,-1,0,0,19,0,342,389,0,0,1,0,1587,1538,9,735,718,0,0,358,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,109,0,0,0,9,2673,3156
2025-01-28,7,0,0,4,0,0,20,0,525,754,0,0,1,0,1600,1378,113,769,647,0,0,358,0,0,2,0,0,0,0,9,22,0,0,0,0,0,0,0,0,110,0,0,0,113,2903,3296
2025-01-28,8,0,0,2,0,0,21,0,740,1050,0,0,3,0,1746,1229,434,868,445,0,0,358,0,0,2,0,0,0,0,9,15,0,0,0,0,0,0,0,0,110,0,0,0,434,3363,3235
2025-01-28,9,0,0,3,0,0,22,0,190,427,0,0,2,0,1248,974,9,996,968,0,0,356,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,110,0,0,0,9,2443,2877
2025-01-28,10,0,0,1,0,0,21,0,150,207,0,0,1,0,1343,1238,9,602,583,0,0,356,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,110,0,0,0,9,2104,2526
2025-01-28,11,0,0,-1,0,0,21,112,0,-81,0,0,-2,25,1152,1072,495,519,49,0,0,355,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,110,0,0,0,632,1680,1530
2025-01-28,12,0,0,-4,0,0,21,658,0,-400,0,0,-3,35,1235,918,258,444,185,0,0,353,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,111,0,0,0,951,1688,1186
2025-01-28,13,0,0,0,0,0,21,550,0,-315,0,0,0,0,1195,1100,9,372,363,0,0,354,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,112,0,0,0,559,1576,1638
2025-01-28,14,0,0,0,0,0,21,1026,0,-796,0,0,1,25,1753,1554,9,618,611,0,0,354,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,112,0,0,0,1060,2380,1860
2025-01-28,15,66,0,-61,0,0,20,826,0,-904,50,0,-44,0,1683,1768,9,966,944,0,0,349,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,113,0,0,0,951,2658,2189
2025-01-28,16,55,0,-60,0,0,21,691,50,-753,0,0,-1,0,1849,1999,9,661,638,0,0,346,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,113,0,0,0,755,2569,2308
2025-01-28,17,110,0,-77,0,0,21,20,0,-145,80,0,-65,50,1559,1729,709,743,48,0,0,345,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,113,0,0,0,969,2311,1977
2025-01-28,18,158,0,-151,0,0,22,141,200,-23,75,0,-68,60,1670,1720,609,610,14,0,0,344,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,113,0,0,0,1043,2489,1979
2025-01-28,19,157,0,-152,0,0,23,130,40,-19,80,0,-69,36,1759,1806,309,895,574,0,0,343,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,113,0,0,0,712,2703,2630
2025-01-28,20,82,0,-86,0,0,23,50,0,-94,10,0,-14,70,1603,1703,209,782,575,0,0,343,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,113,0,0,0,421,2394,2577
2025-01-28,21,0,0,-24,0,0,23,330,0,-277,25,0,-22,0,1729,1804,9,747,739,0,0,343,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,113,0,0,0,364,2485,2719
2025-01-28,22,96,0,-87,0,0,23,250,75,-390,80,0,-70,0,1750,1974,9,932,914,0,0,343,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,113,0,0,0,435,2766,2833
2025-01-28,23,0,0,-6,0,0,22,0,1,-83,0,0,-6,0,1567,1687,9,794,778,0,0,343,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,114,0,0,0,9,2371,2858
2025-01-28,24,0,0,0,0,0,21,0,252,-6,16,0,-16,0,1547,1767,9,725,707,0,0,342,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,114,0,0,0,25,2533,2941
2025-01-29,1,0,0,-4,0,0,20,0,142,67,0,0,-4,0,1600,1714,158,788,625,0,0,342,0,0,2,0,0,0,0,20,16,0,0,0,0,0,1,0,0,114,0,0,0,158,2550,2893
2025-01-29,2,0,0,1,0,0,20,14,143,64,0,0,-4,100,1700,1682,572,1209,632,0,0,341,0,0,2,0,0,0,0,20,18,0,0,0,0,0,1,0,0,113,0,0,0,686,3072,2870
2025-01-29,3,0,0,-1,0,0,20,0,153,151,0,0,-3,48,1648,1627,619,1218,603,0,0,341,0,0,2,0,0,0,0,20,16,0,0,0,0,0,1,0,0,113,0,0,0,667,3039,2870
2025-01-29,4,0,0,0,0,0,20,0,153,173,0,0,2,0,1589,1658,284,1167,875,0,0,340,0,0,2,0,0,0,0,20,20,0,0,0,0,0,1,0,0,113,0,0,0,284,2929,3204
2025-01-29,5,0,0,2,0,0,20,0,53,144,0,0,0,0,1600,1524,364,1215,839,0,0,340,0,0,2,0,0,0,0,20,19,0,0,0,0,0,1,0,0,113,0,0,0,364,2888,3004
2025-01-29,6,0,0,-1,0,0,20,0,202,304,0,0,1,0,1600,1521,52,677,625,0,0,341,0,0,2,0,0,0,0,20,19,0,0,0,0,0,1,0,0,113,0,0,0,52,2499,2946
2025-01-29,7,0,0,5,0,0,21,0,392,512,0,0,2,0,1413,1383,100,773,668,0,0,341,0,0,2,0,0,0,0,20,21,0,0,0,0,0,1,0,0,113,0,0,0,100,2598,3069
2025-01-29,8,0,0,2,0,0,22,0,541,548,0,12,14,0,1355,1303,0,628,623,0,0,342,0,0,2,0,0,0,0,20,16,0,0,0,0,0,1,0,0,113,0,0,0,0,2556,2986
2025-01-29,9,0,0,1,0,0,23,0,791,609,0,12,15,0,1120,1224,0,590,588,0,0,343,0,0,2,0,0,0,0,20,15,0,0,0,0,0,1,0,0,113,0,0,0,0,2533,2934
2025-01-29,10,0,0,3,0,0,23,0,100,308,0,47,45,0,1562,1457,24,647,641,0,0,342,0,0,2,0,0,0,0,20,20,0,0,0,0,0,1,0,0,113,0,0,0,24,2376,2955
2025-01-29,11,0,40,42,0,0,23,0,50,-37,0,45,47,0,1618,1736,221,1065,844,0,0,343,0,0,2,0,0,0,0,20,22,0,0,0,0,0,0,0,0,113,0,0,0,221,2838,3135
2025-01-29,12,0,0,3,0,0,22,0,150,-4,0,47,49,0,1613,1803,258,1102,847,0,0,343,0,0,2,0,0,0,0,20,24,0,0,0,0,0,0,0,0,116,0,0,0,258,2932,3205
2025-01-29,13,0,0,-1,0,0,22,0,0,-153,0,50,45,0,1288,1456,326,1261,936,0,0,341,0,0,2,0,0,0,0,20,23,0,0,0,0,0,0,0,0,116,0,0,0,326,2619,2787
2025-01-29,14,0,0,0,0,0,22,0,0,-133,0,50,45,0,1338,1490,240,1249,1009,0,0,340,0,0,2,0,0,0,0,20,28,0,0,0,0,0,0,0,0,113,0,0,0,240,2657,2916
2025-01-29,15,0,0,0,0,0,21,0,0,-99,0,50,45,0,1642,1715,203,1320,1110,0,0,341,0,0,2,0,0,0,0,20,7,0,0,0,0,0,1,0,0,113,0,0,0,203,3032,3256
2025-01-29,16,0,0,-1,0,0,21,0,0,-69,0,50,46,0,1900,1858,356,1332,965,0,0,341,0,0,2,0,0,0,0,20,2,0,0,0,0,0,1,0,0,113,0,0,0,356,3302,3279
2025-01-29,17,0,0,1,0,0,22,0,140,214,0,12,12,0,1900,1808,0,708,700,0,0,342,0,0,2,0,0,0,0,20,0,0,0,0,0,0,1,0,0,113,0,0,0,0,2780,3215
2025-01-29,18,5,0,-6,0,0,23,0,176,350,0,0,-1,0,1511,1335,0,548,548,0,0,342,0,0,2,0,0,0,0,20,2,0,0,0,0,0,1,0,0,113,0,0,0,5,2255,2709
2025-01-29,19,0,0,1,0,0,24,190,200,153,25,12,-5,50,1860,1636,24,598,564,0,0,342,0,0,2,0,0,0,0,20,7,0,0,0,0,0,1,0,0,114,0,0,0,289,2690,2839
2025-01-29,20,0,0,-4,0,0,24,140,190,80,0,0,-2,50,1934,1808,24,437,419,0,0,342,0,0,2,0,0,0,0,20,12,0,0,0,0,0,1,0,0,114,0,0,0,214,2581,2796
2025-01-29,21,0,0,-2,0,0,23,345,502,139,0,0,-4,50,1543,1553,28,789,743,0,0,342,0,0,2,0,0,0,0,20,13,0,0,0,0,0,1,0,0,114,0,0,0,423,2854,2924
2025-01-29,22,0,0,-2,0,0,23,283,240,-11,0,0,-1,0,1402,1374,528,1008,483,0,0,342,0,0,2,0,0,0,0,20,12,0,0,0,0,0,0,0,0,114,0,0,0,811,2670,2336
2025-01-29,23,0,0,-2,0,0,22,143,205,-86,0,0,-1,0,1401,1523,569,1171,608,0,0,343,0,0,2,0,0,0,0,20,10,0,0,0,0,0,0,0,0,114,0,0,0,712,2797,2533
2025-01-29,24,0,0,-1,0,0,21,117,0,-175,0,12,12,0,1600,1680,238,1281,1035,0,0,342,0,0,2,0,0,0,0,20,9,0,0,0,0,0,0,0,0,114,0,0,0,355,2913,3039
2025-01-30,1,0,0,-3,0,0,20,0,300,239,50,0,-44,0,1591,1605,18,1114,1091,0,0,343,0,0,2,0,0,0,0,20,14,0,0,0,0,0,0,0,0,114,0,0,0,68,3025,3381
2025-01-30,2,0,0,1,0,0,19,0,250,375,50,0,-46,0,1600,1552,327,1320,988,0,0,342,0,0,2,0,0,0,0,20,13,0,0,0,0,0,0,0,0,114,0,0,0,377,3190,3360
2025-01-30,3,125,0,-120,0,0,19,0,150,156,72,0,-66,0,1550,1614,200,1156,947,0,0,342,0,0,2,0,0,0,0,20,7,0,0,0,0,0,0,0,0,113,0,0,0,397,2876,3014
2025-01-30,4,115,0,-117,0,0,19,0,150,33,80,0,-79,0,1531,1655,325,1098,783,0,0,342,0,0,2,0,0,0,0,20,20,0,0,0,0,0,0,0,0,113,0,0,0,520,2799,2771
2025-01-30,5,165,0,-161,0,0,19,0,150,117,80,0,-75,0,1550,1662,268,1359,1086,0,0,341,0,0,2,0,0,0,0,20,36,0,0,0,0,0,0,0,0,113,0,0,0,513,3079,3140
2025-01-30,6,165,0,-161,0,0,18,495,240,24,80,0,-74,0,1560,1331,105,1206,1092,0,0,341,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,113,0,0,0,845,3015,2700
2025-01-30,7,50,0,-57,0,0,19,737,250,-222,55,0,-55,25,1583,1385,9,874,856,0,0,341,0,0,2,0,0,0,0,9,24,0,0,0,0,0,0,0,0,113,0,0,0,876,2716,2406
2025-01-30,8,83,0,-81,0,0,20,1030,110,-538,80,0,-68,32,1725,1499,9,719,695,0,0,293,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,113,0,0,0,1234,2563,1968
2025-01-30,9,138,0,-117,0,0,21,695,50,-441,0,0,0,0,1813,1556,309,643,383,0,0,333,0,0,2,0,0,0,0,9,31,0,0,0,0,0,0,0,0,113,0,0,0,1142,2515,1881
2025-01-30,10,0,0,-5,0,0,22,510,100,-235,0,0,-1,0,1793,1561,309,574,271,0,0,343,0,0,2,0,0,0,0,9,34,0,0,0,0,0,0,0,0,113,0,0,0,819,2476,2105
2025-01-30,11,62,0,-60,0,0,22,629,100,-433,55,0,-53,0,1900,1822,9,693,671,0,0,341,0,0,2,0,0,0,0,9,39,0,0,0,0,0,0,0,0,113,0,0,0,755,2702,2464
2025-01-30,12,82,0,-84,0,0,21,459,100,-133,22,0,-21,0,1648,1629,9,746,732,0,0,342,0,0,2,0,0,0,0,9,57,0,0,0,0,0,0,0,0,113,0,0,0,572,2503,2658
2025-01-30,13,0,0,-2,0,0,20,98,150,7,11,12,4,0,1625,1688,9,754,741,0,0,343,0,0,2,0,0,0,0,9,46,0,0,0,0,0,1,0,0,113,0,0,0,118,2550,2963
2025-01-30,14,0,0,6,0,0,19,160,525,251,11,0,-8,0,1858,1928,9,795,787,0,0,342,0,0,2,0,0,0,0,9,43,0,0,0,0,0,0,0,0,113,0,0,0,180,3187,3483
2025-01-30,15,0,0,1,0,0,18,0,100,81,11,0,-8,0,1779,1760,9,906,890,0,0,345,0,0,2,0,0,0,0,9,47,0,0,0,0,0,0,0,0,113,0,0,0,20,2794,3249
2025-01-30,16,0,0,-3,0,0,18,0,100,112,0,0,2,0,1844,2018,9,821,799,0,0,341,0,0,2,0,0,0,0,9,47,0,0,0,0,0,0,0,0,113,0,0,0,9,2774,3449
2025-01-30,17,165,0,-133,0,0,18,296,650,276,75,0,-61,0,1596,1743,309,798,486,0,0,340,0,0,2,0,0,0,0,9,38,0,0,0,0,0,1,0,0,113,0,0,0,845,3053,2823
2025-01-30,18,130,50,-85,0,0,19,280,718,636,0,0,0,13,1537,1581,309,767,454,0,0,339,0,0,2,0,0,0,0,9,22,0,0,0,0,0,0,0,0,113,0,0,0,732,3081,3081
2025-01-30,19,130,0,-111,0,0,21,164,790,717,0,0,-5,125,1725,1685,309,782,472,0,0,339,0,0,2,0,0,0,0,9,20,0,0,0,0,0,0,0,0,113,0,0,0,728,3306,3253
2025-01-30,20,130,0,-130,0,0,21,90,865,748,0,0,-5,149,1741,1688,309,854,549,0,0,338,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,113,0,0,0,678,3469,3357
2025-01-30,21,75,40,-42,0,0,21,0,673,600,25,15,-11,0,1653,1721,0,954,946,0,0,339,0,0,2,0,0,0,0,20,12,0,0,0,0,0,0,0,0,114,0,0,0,100,3355,3702
2025-01-30,22,0,10,4,0,0,20,0,411,460,0,3,-1,0,1847,1774,353,1276,914,0,0,339,0,0,2,0,0,0,0,20,8,0,0,0,0,0,1,0,0,114,0,0,0,353,3567,3635
2025-01-30,23,0,0,-4,0,0,20,0,228,264,0,0,0,0,1600,1601,573,1319,738,0,0,339,0,0,2,0,0,0,0,20,7,0,0,0,0,0,1,0,0,114,0,0,0,573,3167,3082
2025-01-30,24,0,0,-17,0,0,19,2,134,216,0,0,-1,0,1600,1657,523,1203,683,0,0,339,0,0,2,0,0,0,0,20,5,0,0,0,0,0,0,0,0,114,0,0,0,525,2957,3017
2025-01-31,1,0,0,-15,0,0,18,0,101,139,0,0,-2,0,1600,1545,289,1193,895,0,0,339,0,0,2,0,0,0,0,29,3,0,0,0,0,0,1,0,0,114,0,0,0,289,2923,3039
2025-01-31,2,0,0,-1,0,0,18,1,1,28,0,0,-1,0,1600,1532,392,1162,765,0,0,339,0,0,2,0,0,0,0,29,4,0,0,0,0,0,0,0,0,114,0,0,0,393,2792,2800
2025-01-31,3,0,0,0,0,0,18,0,101,41,0,0,-1,0,1600,1570,430,1187,754,0,0,337,0,0,2,0,0,0,0,29,5,0,0,0,0,0,0,0,0,114,0,0,0,430,2917,2840
2025-01-31,4,0,0,3,0,0,18,0,101,193,0,0,-1,0,1600,1552,419,1211,788,0,0,335,0,0,2,0,0,0,0,29,4,0,0,0,0,0,1,0,0,114,0,0,0,419,2941,3009
2025-01-31,5,0,0,3,0,0,19,0,101,272,0,0,1,0,1600,1490,169,940,771,0,0,336,0,0,2,0,0,0,0,29,12,0,0,0,0,0,0,0,0,113,0,0,0,169,2670,3019
2025-01-31,6,0,0,-4,0,0,19,0,0,121,0,0,3,0,1600,1549,331,1219,887,0,0,336,0,0,2,0,0,0,0,29,10,0,0,0,0,0,1,0,0,113,0,0,0,331,2848,3037
2025-01-31,7,48,0,-45,0,0,20,465,0,-225,50,0,-41,0,1573,1448,42,1071,1033,0,0,337,0,0,2,0,0,0,0,29,14,0,0,0,0,0,0,0,0,113,0,0,0,605,2673,2656
2025-01-31,8,81,0,-58,0,0,21,784,150,-350,80,0,-65,50,1778,1438,9,1135,1121,0,0,336,0,0,2,0,0,0,0,29,26,0,0,0,0,0,0,0,0,113,0,0,0,1004,3092,2584
2025-01-31,9,48,0,-13,0,0,23,679,0,-281,80,0,-75,75,1697,1329,65,1070,999,0,0,334,0,0,2,0,0,0,0,29,11,0,0,0,0,0,0,0,0,113,0,0,0,947,2796,2442
2025-01-31,10,0,0,-8,0,0,24,647,0,-465,62,0,-60,50,1632,1442,353,1255,900,0,0,334,0,0,2,0,0,0,0,29,6,0,0,0,0,0,1,0,0,113,0,0,0,1112,2916,2289
2025-01-31,11,133,0,-101,0,0,23,1111,150,-671,80,0,-71,194,2094,1554,548,1465,910,0,0,334,0,0,2,0,0,0,0,29,1,0,0,0,0,0,1,0,0,114,0,0,0,2066,3738,2096
2025-01-31,12,33,0,-37,0,0,23,990,0,-793,80,0,-70,124,2024,1728,81,960,868,0,0,334,0,0,2,0,0,0,0,29,-2,0,0,0,0,0,0,0,0,114,0,0,0,1308,3013,2167
2025-01-31,13,0,0,-1,0,0,22,993,0,-697,11,0,-10,138,2038,1834,37,760,722,0,0,335,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,114,0,0,0,1179,2807,2321
2025-01-31,14,0,0,0,0,0,22,808,0,-748,43,0,-37,163,2063,1914,37,849,806,0,0,334,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,114,0,0,0,1051,2921,2413
2025-01-31,15,0,0,0,0,0,22,609,0,-575,50,0,-47,50,1950,2002,37,852,804,0,0,334,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,114,0,0,0,746,2811,2674
2025-01-31,16,0,0,-2,0,0,22,530,0,-485,0,0,0,75,1975,2097,37,767,729,0,0,335,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,114,0,0,0,642,2751,2833
2025-01-31,17,0,0,5,0,0,22,263,0,-223,0,0,1,75,1975,1924,9,830,813,0,0,336,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,114,0,0,0,347,2814,3017
2025-01-31,18,0,0,1,0,0,24,527,200,-88,0,0,1,106,2006,1905,153,856,697,0,0,335,0,0,2,0,0,0,0,9,30,0,0,0,0,0,0,0,0,114,0,0,0,786,3071,3021
2025-01-31,19,0,0,-2,0,0,25,420,350,-121,0,0,1,50,1933,1964,369,1079,702,0,0,336,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,114,0,0,0,839,3371,3048
2025-01-31,20,0,0,-3,0,0,26,107,200,63,0,0,-2,34,1934,1926,212,835,624,0,0,336,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,115,0,0,0,353,2978,3098
2025-01-31,21,0,0,-11,0,0,26,0,0,137,0,0,-2,0,1850,1761,9,819,801,0,0,336,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,115,0,0,0,9,2678,3185
2025-01-31,22,0,0,-27,0,0,26,0,0,103,0,0,-2,0,1900,1819,83,771,689,0,0,336,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,115,0,0,0,83,2680,3059
2025-01-31,23,0,0,-1,0,0,25,0,0,-99,0,0,-1,55,1647,1699,10,839,827,0,0,338,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,0,0,0,115,0,0,0,65,2495,2898
2025-01-31,24,0,0,-1,0,0,25,0,1,35,0,0,-1,0,1600,1554,9,890,882,0,0,338,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,115,0,0,0,9,2500,2944
2025-02-01,1,0,0,3,0,0,24,0,60,62,0,0,-3,0,1600,1562,0,988,987,0,0,344,0,0,2,0,0,0,0,20,-6,0,0,0,0,0,0,0,0,115,0,0,0,0,2668,3090
2025-02-01,2,0,0,3,0,0,24,0,60,119,0,0,-8,0,1600,1572,0,985,983,0,0,345,0,0,2,0,0,0,0,20,-6,0,0,0,0,0,1,0,0,115,0,0,0,0,2665,3150
2025-02-01,3,0,0,1,0,0,23,0,100,193,0,0,-2,0,1600,1563,0,985,980,0,0,346,0,0,2,0,0,0,0,20,-6,0,0,0,0,0,0,0,0,115,0,0,0,0,2705,3215
2025-02-01,4,0,0,-2,0,0,23,0,100,200,0,0,-1,0,1600,1571,31,987,954,0,0,348,0,0,2,0,0,0,0,20,-5,0,0,0,0,0,1,0,0,115,0,0,0,31,2707,3206
2025-02-01,5,0,0,0,0,0,23,0,0,72,0,0,0,0,1600,1580,31,1004,970,0,0,348,0,0,2,0,0,0,0,20,-4,0,0,0,0,0,0,0,0,115,0,0,0,31,2624,3106
2025-02-01,6,0,0,-2,0,0,23,1,120,26,0,0,0,0,1600,1751,23,1016,998,0,0,348,0,0,2,0,0,0,0,20,-3,0,0,0,0,0,0,0,0,115,0,0,0,24,2756,3258
2025-02-01,7,48,0,-40,0,0,23,31,100,148,50,0,-43,0,1600,1596,0,1168,1162,0,0,348,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,115,0,0,0,129,2888,3311
2025-02-01,8,0,0,0,0,0,24,205,0,172,50,0,-45,0,1866,1555,0,1074,1077,0,0,347,0,0,2,0,0,0,0,20,3,0,0,0,0,0,0,0,0,115,0,0,0,255,2960,3250
2025-02-01,9,30,0,-29,0,0,24,315,0,-18,50,0,-47,0,1826,1497,0,1230,1229,0,0,347,0,0,2,0,0,0,0,20,4,0,0,0,0,0,0,0,0,115,0,0,0,395,3076,3124
2025-02-01,10,0,0,-2,0,0,25,121,0,-10,0,0,1,0,1500,1338,0,1222,1222,0,0,348,0,0,2,0,0,0,0,20,3,0,0,0,0,0,0,0,0,114,0,0,0,121,2742,3041
2025-02-01,11,40,0,-43,0,0,26,423,0,-118,0,0,-7,0,1497,1177,0,1222,1221,0,0,349,0,0,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,115,0,0,0,463,2739,2724
2025-02-01,12,0,0,1,0,0,26,512,0,-111,0,0,-2,0,1450,1065,0,1198,1191,0,0,347,0,0,2,0,0,0,0,20,-1,0,0,0,0,0,0,0,0,115,0,0,0,512,2668,2633
2025-02-01,13,0,0,3,0,0,26,434,0,-113,0,0,-2,0,1455,1153,0,976,978,0,0,349,0,0,2,0,0,0,0,20,-4,0,0,0,0,0,0,0,0,115,0,0,0,434,2451,2507
2025-02-01,14,0,0,3,0,0,25,463,0,-391,0,0,-2,0,1150,1187,0,1055,1059,0,0,349,0,0,2,0,0,0,0,20,-6,0,0,0,0,0,0,0,0,115,0,0,0,463,2225,2341
2025-02-01,15,64,0,-64,0,0,25,541,0,-622,0,0,-2,0,1009,1094,0,1177,1167,0,0,348,0,0,2,0,0,0,0,20,-8,0,0,0,0,0,0,0,0,115,0,0,0,605,2206,2055
2025-02-01,16,134,0,-131,0,0,25,766,0,-721,0,0,-1,0,1160,1213,0,626,651,0,0,348,0,0,2,0,0,0,0,20,-7,0,0,0,0,0,0,0,0,115,0,0,0,900,1806,1494
2025-02-01,17,83,0,-84,0,0,25,1099,0,-1079,0,0,-6,152,1270,1043,257,439,191,0,0,349,0,0,2,0,0,0,0,20,-5,0,0,0,0,0,0,0,0,115,0,0,0,1591,1729,551
2025-02-01,18,115,0,-117,0,0,25,1250,200,-991,0,0,-3,250,1220,897,162,428,260,0,0,348,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,115,0,0,0,1777,1868,536
2025-02-01,19,131,0,-129,0,0,26,1104,150,-944,0,0,-2,225,1330,1181,154,389,225,0,0,348,0,0,2,0,0,0,0,20,1,0,0,0,0,0,0,0,0,115,0,0,0,1614,1889,823
2025-02-01,20,132,0,-130,0,0,25,449,200,-451,60,0,-55,851,1610,939,268,334,75,0,0,349,0,0,2,0,0,0,0,20,1,0,0,0,0,0,0,0,0,115,0,0,0,1760,2164,870
2025-02-01,21,22,0,-25,0,0,24,313,0,-209,80,0,-69,720,1610,868,161,571,399,0,0,348,0,0,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,115,0,0,0,1296,2201,1455
2025-02-01,22,165,0,-158,0,0,23,101,0,-107,80,0,-71,250,1587,1240,548,939,390,0,0,348,0,0,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,115,0,0,0,1144,2546,1784
2025-02-01,23,144,0,-144,0,0,20,1,100,35,80,0,-74,100,1604,1602,300,823,529,0,0,349,0,0,2,0,0,0,0,20,1,0,0,0,0,0,0,0,0,115,0,0,0,625,2547,2435
2025-02-01,24,150,0,-152,0,0,19,61,100,-47,80,0,-78,56,1656,1826,290,1253,959,0,0,349,0,0,2,0,0,0,0,20,-4,0,0,0,0,0,0,0,0,115,0,0,0,637,3029,2989
2025-02-02,1,165,0,-160,0,0,18,1,225,198,80,0,-74,25,1625,1789,500,1480,976,0,0,349,0,0,2,0,0,0,0,20,-8,0,0,0,0,0,0,0,0,115,0,0,0,771,3350,3205
2025-02-02,2,48,0,-53,0,0,18,1,120,101,50,0,-50,80,1680,1651,527,1474,952,0,0,347,0,0,2,0,0,0,0,20,1,0,0,0,0,0,0,0,0,115,0,0,0,706,3294,3084
2025-02-02,3,0,0,-3,0,0,18,0,120,66,0,0,-6,0,1600,1660,243,1388,1142,0,0,347,0,0,2,0,0,0,0,20,3,0,0,0,0,0,0,0,0,115,0,0,0,243,3128,3344
2025-02-02,4,0,0,4,0,0,20,0,260,267,0,0,2,0,1600,1507,143,1247,1106,0,0,347,0,0,2,0,0,0,0,20,9,0,0,0,0,0,1,0,0,115,0,0,0,143,3127,3380
2025-02-02,5,0,0,0,0,0,20,0,505,402,0,0,-1,0,1600,1717,0,1182,1180,0,0,348,0,0,2,0,0,0,0,20,-9,0,0,0,0,0,0,0,0,114,0,0,0,0,3307,3773
2025-02-02,6,0,0,0,0,0,19,0,60,250,0,0,0,7,1607,1473,300,1404,1103,0,0,349,0,0,2,0,0,0,0,20,-13,0,0,0,0,0,1,0,0,114,0,0,0,307,3091,3298
